FechaControl,codigo_cliente,codigo_producto,Marca_gestion,tipo_gestion,Contacto,Acuerdo,Cumplimiento,# Gestiones,Franja horaria,Motivo de no gestiÃƒÂ³n,DiasMora,RDiasMora,SaldoCapital,Score,RScore,Nivel_Riesgo,numero_gestiones_pred,mejor_gestion_pred,fecha_inicio_proxima_gestion,DiasMoraMesSiguiente,RDiasMoraMesSiguiente,INDBYM,Fecha_Desembolso,Monto_Desembolsado,Departamento,Tipo_credito
7/1/2024,29170089,13422881895,Gestionado,TEL,Contacto,Acuerdo,Cumplimiento,3,Tarde,Ausencia de datos,55,D. Mayor a 60 dias,450421.7396903656,870,C. >875 a 882,B. Riesgo Medio,15,TEL,8/20/2024,7,A. Al día,Buenos,4/24/2024,183579,Putumayo,Consumo
6/1/2024,27089915,12726567002,No gestionado,SMS,Contacto,Acuerdo,Cumplimiento,1,Mañana,Otros motivos,1,B. 1 - 30 dias,269746.1452686781,908,E. >164 a 238,B. Riesgo Medio,24,TEL,7/5/2024,0,D. Mayor a 60 días,Buenos,5/3/2024,98929,Vaupés,Consumo
8/1/2024,57724406,9808647687,Gestionado,WHATSAPP,Contacto,Acuerdo,Cumplimiento,2,Mañana,Ausencia de datos,3,A. Al dia,307333.6410691848,595,C. >82 a 124,B. Riesgo Alto,11,SMS,9/7/2024,38,A. Al día,Buenos,8/5/2024,108384,Guaviare,Consumo
6/1/2024,65830588,10656723534,No gestionado,SMS,Contacto,Acuerdo,Cumplimiento,1,Mañana,Cliente no localizado,0,A. Al dia,190185.7221725372,829,A. Hasta 42,B. Riesgo Medio,8,SMS,7/15/2024,2,A. Al día,Malos,4/7/2024,396669,Cauca,Comercial
6/1/2024,12828919,13271899364,No gestionado,SMS,Contacto,Acuerdo,Cumplimiento,0,Mañana,Ausencia de datos,0,D. Mayor a 60 dias,281004.1443181329,900,B. >843 a 875,C. Riesgo Bajo,6,SMS,8/11/2024,0,A. Al día,Buenos,7/25/2024,138766,Vichada,Vivienda
8/1/2024,0,10352977864,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,10,Noche,Otros motivos,2,A. Al dia,404169.05111699615,885,F. Mayor a 932,C. Riesgo Bajo,16,WHATSAPP,9/5/2024,0,B. 1 - 30 días,Malos,8/26/2024,155798,Arauca,Consumo
7/1/2024,1109583911,10767430194,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,1,Mañana,Ausencia de datos,1,D. Mayor a 60 dias,71536.70686383359,885,B. >843 a 875,A. Riesgo Alto,15,SMS,7/15/2024,2,B. 1 - 30 días,Buenos,7/22/2024,248650,Tolima,Comercial
8/1/2024,1100904779,12804327352,Gestionado,EMAIL,Contacto,Acuerdo,No cumplimiento,1,Noche,Cliente no localizado,0,D. Mayor a 60 dias,77298.71001390916,956,E. >907 a 932,A. Riesgo Alto,6,SMS,7/13/2024,162,A. Al día,Malos,4/9/2024,325970,Guaviare,Consumo
7/1/2024,1000228627,11195304232,Gestionado,WHATSAPP,Contacto,Acuerdo,Cumplimiento,13,Noche,Cliente no localizado,1,D. Mayor a 60 dias,144860.8481962999,452,E. >907 a 932,C. Riesgo Bajo,9,EMAIL,9/20/2024,2,A. Al día,Buenos,6/19/2024,242842,Caldas,Consumo
8/1/2024,19618195,10703200375,No gestionado,SMS,Contacto,Acuerdo,Cumplimiento,3,Tarde,Ausencia de datos,133,D. Mayor a 60 dias,76632.18350129263,91,A. Hasta 843,A. Riesgo Alto,25,SMS,8/4/2024,65,A. Al día,Buenos,1/26/2024,84246,Nariño,Vivienda
7/1/2024,1127167607,11667798502,Gestionado,EMAIL,Contacto,Acuerdo,Cumplimiento,12,Mañana,Otros motivos,0,A. Al dia,197076.3873468418,705,A. Hasta 672,C. Riesgo Bajo,10,WHATSAPP,7/6/2024,0,A. Al día,Malos,6/30/2024,182907,Sucre,Consumo
7/1/2024,0,14148083175,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,1,Tarde,Otros motivos,0,B. 1 - 30 dias,305047.399,791,B. >672 a 762,A. Riesgo Alto,7,EMAIL,8/4/2024,0,B. 1 - 30 días,Buenos,6/14/2024,159464,Antioquia,Comercial
7/1/2024,0,15485125335,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,0,Noche,Ausencia de datos,1,A. Al dia,260313.2939970828,940,C. >875 a 882,C. Riesgo Bajo,2,TEL,7/8/2024,1,A. Al día,Malos,12/3/2023,257680,Casanare,Comercial
6/1/2024,0,14244203259,Gestionado,TEL,Contacto,Acuerdo,Cumplimiento,1,Tarde,Ausencia de datos,1,A. Al dia,203077.4456563022,900,C. >875 a 882,C. Riesgo Bajo,4,WHATSAPP,8/17/2024,2,A. Al día,Buenos,4/14/2024,276986,Vaupés,Vivienda
8/1/2024,26147706,13317350815,No gestionado,SMS,Contacto,Acuerdo,Cumplimiento,12,Mañana,Número no disponible,0,A. Al dia,450647.8582543319,928,D. >882 a 907,C. Riesgo Bajo,18,SMS,8/20/2024,75,A. Al día,Buenos,2/19/2024,236052,Arauca,Consumo
8/1/2024,1030427612,12362388346,Gestionado,TEL,Contacto,Acuerdo,Cumplimiento,0,Mañana,Número no disponible,0,D. Mayor a 60 dias,162110.11281217978,908,C. >875 a 882,B. Riesgo Medio,12,TEL,9/6/2024,0,A. Al día,Malos,7/26/2024,108357,La Guajira,Vivienda
8/1/2024,39050873,13853228710,Gestionado,WHATSAPP,Contacto,Acuerdo,Cumplimiento,1,Mañana,Ausencia de datos,1,C. 31 - 60 dias,455544.3464494671,988,D. >882 a 907,C. Riesgo Bajo,2,TEL,8/16/2024,2,A. Al día,Buenos,5/11/2024,171625,Cauca,Comercial
6/1/2024,14157589,13263299392,Gestionado,TEL,Contacto,Acuerdo,Cumplimiento,6,Mañana,Número no disponible,0,A. Al dia,104329.82964907364,846,A. Hasta 843,C. Riesgo Medio,18,WHATSAPP,9/7/2024,16,A. Al día,Buenos,6/21/2024,352948,Cesar,Consumo
7/1/2024,1075250763,11384073302,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,2,Mañana,Número no disponible,0,A. Al dia,38355.704707670026,855,C. >875 a 882,B. Riesgo Medio,17,WHATSAPP,7/16/2024,7,A. Al día,Buenos,4/6/2024,167073,Cundinamarca,Comercial
6/1/2024,48209367,12813488510,No gestionado,EMAIL,Contacto,Acuerdo,Cumplimiento,0,Mañana,Número no disponible,0,B. 1 - 30 dias,171159.29727366762,856,D. >882 a 907,A. Riesgo Alto,4,TEL,7/6/2024,10,A. Al día,Buenos,4/21/2024,179232,Quindío,Comercial
8/1/2024,1093017826,61120765730,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,12,Mañana,Ausencia de datos,7,A. Al dia,263535.13379119034,88,F. Mayor a 932,B. Riesgo Medio,2,SMS,8/14/2024,1,A. Al día,Malos,4/20/2024,147254,Vichada,Consumo
8/1/2024,50863495,11484109966,No gestionado,WHATSAPP,Contacto,Acuerdo,No cumplimiento,0,Mañana,Ausencia de datos,0,B. 1 - 30 dias,394555.1744820924,732,E. >907 a 932,C. Riesgo Bajo,16,SMS,7/14/2024,1,A. Al día,Buenos,7/16/2024,288880,Magdalena,Consumo
7/1/2024,1146219049,11008124506,Gestionado,SMS,Contacto,Acuerdo,No cumplimiento,13,Tarde,Ausencia de datos,0,A. Al dia,126922.27202532494,770,C. >875 a 882,C. Riesgo Bajo,6,TEL,9/19/2024,0,A. Al día,Malos,7/18/2024,165496,Santander,Vivienda
6/1/2024,987316088,11171973057,Gestionado,SMS,Contacto,Acuerdo,No cumplimiento,4,Mañana,Ausencia de datos,65,A. Al dia,210528.97493248963,906,D. >124 a 164,A. Riesgo Muy Alto,23,EMAIL,9/20/2024,0,A. Al día,Buenos,5/6/2024,127732,Cauca,Vivienda
7/1/2024,1029687817,11772370923,No gestionado,SMS,Contacto,Acuerdo,No cumplimiento,15,Noche,Ausencia de datos,0,A. Al dia,313904.2774374825,835,A. Hasta 843,C. Riesgo Bajo,6,WHATSAPP,8/13/2024,2,C. 31 - 60 días,Buenos,6/21/2024,227673,Valle del Cauca,Vivienda
7/1/2024,1019239540,12698992519,Gestionado,EMAIL,Contacto,Acuerdo,Cumplimiento,5,Tarde,Ausencia de datos,2,A. Al dia,123164.1569313747,901,E. >164 a 238,B. Riesgo Medio,22,WHATSAPP,7/18/2024,0,A. Al día,Buenos,5/16/2024,200828,Caquetá,Comercial
7/1/2024,1081504958,11400941777,Gestionado,WHATSAPP,Contacto,Acuerdo,Cumplimiento,0,Mañana,Otros motivos,0,D. Mayor a 60 dias,50090.57127313797,913,C. >875 a 882,B. Riesgo Alto,3,WHATSAPP,8/5/2024,5,A. Al día,Malos,6/14/2024,212968,Vichada,Vivienda
7/1/2024,0,14243275339,No gestionado,WHATSAPP,Contacto,Acuerdo,Cumplimiento,3,Tarde,Cliente no localizado,1,D. Mayor a 60 dias,64366.71196188698,674,B. >672 a 762,C. Riesgo Bajo,11,WHATSAPP,7/4/2024,127,A. Al día,Buenos,4/9/2024,396258,Vichada,Consumo
6/1/2024,1086960780,12451874976,No gestionado,SMS,Contacto,Acuerdo,No cumplimiento,0,Mañana,Cliente no localizado,2,A. Al dia,209465.33401655627,672,C. >875 a 882,B. Riesgo Medio,19,WHATSAPP,9/8/2024,0,A. Al día,Buenos,8/9/2024,168026,Magdalena,Comercial
7/1/2024,91469075,13025525926,Gestionado,WHATSAPP,Contacto,Acuerdo,No cumplimiento,1,Tarde,Ausencia de datos,0,A. Al dia,157153.7038380143,834,B. >843 a 875,A. Riesgo Alto,13,SMS,9/11/2024,67,B. 1 - 30 días,Buenos,5/18/2024,117941,Santander,Vivienda
7/1/2024,39745307,11445371308,Gestionado,WHATSAPP,Contacto,Acuerdo,Cumplimiento,3,Tarde,Ausencia de datos,1,A. Al dia,246391.3370605012,883,D. >882 a 907,A. Riesgo Alto,8,WHATSAPP,8/6/2024,46,A. Al día,Buenos,12/5/2023,237389,San Andrés y Providencia,Comercial
8/1/2024,64072230,10536438777,No gestionado,WHATSAPP,Contacto,Acuerdo,Cumplimiento,6,Noche,Ausencia de datos,4,A. Al dia,57871.453571389415,892,B. >672 a 762,C. Riesgo Bajo,2,EMAIL,8/2/2024,2,A. Al día,Buenos,6/16/2024,375668,Cauca,Comercial
8/1/2024,108606163,15770831636,Gestionado,WHATSAPP,Contacto,Acuerdo,Cumplimiento,1,Noche,Otros motivos,0,A. Al dia,106435.8138177211,876,C. >875 a 882,B. Riesgo Medio,16,SMS,8/3/2024,0,A. Al día,Buenos,6/30/2024,585183,Guaviare,Consumo
7/1/2024,1098922191,11604335844,Gestionado,TEL,Contacto,Acuerdo,Cumplimiento,6,Noche,Número no disponible,1,A. Al dia,276494.9988923433,908,C. >875 a 882,C. Riesgo Bajo,8,WHATSAPP,7/10/2024,5,A. Al día,Buenos,7/11/2024,91164,Nariño,Comercial
7/1/2024,12190782,11115751204,Gestionado,WHATSAPP,Contacto,Acuerdo,Cumplimiento,12,Mañana,Ausencia de datos,75,A. Al dia,173179.69626077218,892,A. Hasta 672,C. Riesgo Bajo,5,TEL,7/4/2024,0,A. Al día,Buenos,5/9/2024,176119,Putumayo,Consumo
8/1/2024,1113748013,12605165912,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,1,Noche,Cliente no localizado,37,D. Mayor a 60 dias,445841.4843082609,62,C. >875 a 882,B. Riesgo Medio,4,EMAIL,8/19/2024,0,A. Al día,Buenos,2/17/2024,274800,Norte de Santander,Comercial
7/1/2024,1113520622,15188267825,Gestionado,SMS,Contacto,Acuerdo,No cumplimiento,11,Tarde,Número no disponible,3,A. Al dia,271301.0704795466,824,F. Mayor a 932,B. Riesgo Medio,16,EMAIL,8/17/2024,10,B. 1 - 30 días,Malos,11/18/2023,226400,Córdoba,Vivienda
8/1/2024,1012182945,11097261077,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,0,Mañana,Otros motivos,0,A. Al dia,281821.1834688333,905,C. >875 a 882,C. Riesgo Bajo,15,WHATSAPP,9/9/2024,2,A. Al día,Buenos,6/10/2024,446252,Amazonas,Consumo
6/1/2024,1030393318,10796227887,Gestionado,EMAIL,Contacto,Acuerdo,Cumplimiento,1,Mañana,Número no disponible,2,A. Al dia,200124.5412731867,787,C. >875 a 882,B. Riesgo Medio,1,WHATSAPP,9/21/2024,7,B. 1 - 30 días,Buenos,8/15/2024,115164,Vaupés,Vivienda
6/1/2024,0,9749159938,Gestionado,EMAIL,Contacto,Acuerdo,Cumplimiento,3,Tarde,Ausencia de datos,0,A. Al dia,56433.46609,959,A. Hasta 42,B. Riesgo Medio,25,SMS,7/14/2024,2,A. Al día,Buenos,2/18/2024,121876,Meta,Comercial
6/1/2024,1077037462,10919535660,No gestionado,WHATSAPP,Contacto,Acuerdo,Cumplimiento,4,Tarde,Ausencia de datos,1,A. Al dia,250975.19587104244,388,A. Hasta 672,A. Riesgo Alto,4,WHATSAPP,7/3/2024,0,B. 1 - 30 días,Malos,5/13/2024,266068,Caldas,Comercial
7/1/2024,1068252872,9865938025,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,1,Mañana,Cliente no localizado,0,A. Al dia,159317.35396739718,44,B. >42 a 82,B. Riesgo Medio,1,TEL,8/19/2024,1,A. Al día,Buenos,4/23/2024,320729,Sucre,Consumo
8/1/2024,1125628554,12246254366,No gestionado,SMS,Contacto,Acuerdo,Cumplimiento,1,Tarde,Número no disponible,0,A. Al dia,179231.11027349255,882,E. >847 a 873,A. Riesgo Alto,2,SMS,8/14/2024,0,A. Al día,Buenos,7/12/2024,275106,La Guajira,Consumo
7/1/2024,70961525,12765008866,Gestionado,EMAIL,Contacto,Acuerdo,Cumplimiento,0,Mañana,Número no disponible,2,A. Al dia,134577.1057339453,854,C. >875 a 882,B. Riesgo Medio,17,SMS,7/22/2024,0,A. Al día,Buenos,1/4/2024,449330,Amazonas,Consumo
6/1/2024,1084631282,18292278192,Gestionado,WHATSAPP,Contacto,Acuerdo,Cumplimiento,0,Mañana,Ausencia de datos,0,A. Al dia,140156.57037618716,913,C. >875 a 882,C. Riesgo Bajo,8,SMS,8/14/2024,2,A. Al día,Buenos,3/26/2024,145654,Bolívar,Vivienda
7/1/2024,30778936,13575071910,Gestionado,WHATSAPP,Contacto,Acuerdo,Cumplimiento,0,Noche,Ausencia de datos,0,A. Al dia,114211.4590532253,765,E. >907 a 932,C. Riesgo Bajo,8,WHATSAPP,8/14/2024,0,D. Mayor a 60 días,Buenos,6/26/2024,137117,Cauca,Comercial
8/1/2024,10039683,11191856001,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,4,Mañana,Cliente no localizado,0,B. 1 - 30 dias,150541.47960591878,892,D. >882 a 907,A. Riesgo Muy Alto,15,WHATSAPP,9/14/2024,0,A. Al día,Malos,6/24/2024,242316,San Andrés y Providencia,Vivienda
7/1/2024,50875694,11574633793,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,7,Tarde,Cliente no localizado,4,A. Al dia,134813.8940311048,963,A. Hasta 672,A. Riesgo Muy Alto,20,TEL,9/1/2024,6,A. Al día,Buenos,3/6/2024,470851,Sucre,Vivienda
6/1/2024,34569603,10293569520,Gestionado,WHATSAPP,Contacto,Acuerdo,Cumplimiento,15,Mañana,Ausencia de datos,1,A. Al dia,402153.3955,467,D. >882 a 907,C. Riesgo Bajo,12,TEL,9/10/2024,0,A. Al día,Buenos,6/18/2024,151296,Meta,Comercial
8/1/2024,1024105055,11055807686,Gestionado,WHATSAPP,Contacto,Acuerdo,Cumplimiento,1,Mañana,Ausencia de datos,0,D. Mayor a 60 dias,196075.4173663432,944,A. Hasta 42,A. Riesgo Alto,13,SMS,7/15/2024,183,A. Al día,Buenos,6/28/2024,125941,Atlántico,Vivienda
8/1/2024,73168925,15381279161,No gestionado,WHATSAPP,Contacto,Acuerdo,Cumplimiento,0,Tarde,Número no disponible,0,A. Al dia,42039.28396455568,177,F. Mayor a 932,C. Riesgo Bajo,12,WHATSAPP,9/7/2024,0,A. Al día,Buenos,12/23/2023,125398,Chocó,Comercial
7/1/2024,1286880129,10304588752,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,1,Noche,Ausencia de datos,16,A. Al dia,455836.5240308856,952,D. >882 a 907,A. Riesgo Alto,15,SMS,7/17/2024,3,A. Al día,Buenos,7/13/2024,241715,Sucre,Consumo
6/1/2024,993139315,11131421710,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,0,Tarde,Otros motivos,65,A. Al dia,279232.4179060286,890,B. >42 a 82,C. Riesgo Bajo,2,SMS,7/20/2024,2,A. Al día,Buenos,7/12/2024,143272,Caldas,Vivienda
6/1/2024,84695988,10674301081,Gestionado,WHATSAPP,Contacto,Acuerdo,Cumplimiento,13,Mañana,Ausencia de datos,0,A. Al dia,119967.54455550468,914,F. Mayor a 932,B. Riesgo Medio,20,EMAIL,8/14/2024,0,A. Al día,Buenos,7/23/2024,361752,La Guajira,Consumo
8/1/2024,20879348,12810279344,Gestionado,EMAIL,Contacto,Acuerdo,Cumplimiento,0,Mañana,Número no disponible,15,B. 1 - 30 dias,128969.98239427673,71,B. >843 a 875,B. Riesgo Medio,21,WHATSAPP,9/19/2024,0,A. Al día,Buenos,2/22/2024,238209,Bolívar,Vivienda
6/1/2024,996588023,12543998753,Gestionado,WHATSAPP,Contacto,Acuerdo,Cumplimiento,8,Noche,Número no disponible,0,A. Al dia,55053.92379041239,858,F. Mayor a 614,B. Riesgo Medio,16,SMS,9/9/2024,0,A. Al día,Buenos,7/4/2024,697251,Quindío,Consumo
8/1/2024,80114860,11733063456,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,10,Tarde,Cliente no localizado,0,D. Mayor a 60 dias,402761.6410724214,886,F. Mayor a 932,A. Riesgo Alto,9,WHATSAPP,7/13/2024,2,A. Al día,Buenos,7/29/2024,88573,Antioquia,Consumo
8/1/2024,102521123,10370824682,Gestionado,WHATSAPP,Contacto,Acuerdo,Cumplimiento,2,Mañana,Ausencia de datos,0,A. Al dia,64820.16589354753,86,B. >42 a 82,C. Riesgo Bajo,6,SMS,7/13/2024,0,D. Mayor a 60 días,Buenos,5/3/2024,414170,Amazonas,Consumo
6/1/2024,1020451515,9706104841,No gestionado,SMS,Contacto,Acuerdo,Cumplimiento,9,Mañana,Cliente no localizado,2,A. Al dia,27165.987851514048,892,B. >843 a 875,A. Riesgo Alto,8,SMS,9/14/2024,0,A. Al día,Buenos,7/18/2024,224347,Antioquia,Vivienda
7/1/2024,1039763809,12085993318,No gestionado,SMS,Contacto,Acuerdo,Cumplimiento,0,Mañana,Número no disponible,1,A. Al dia,149455.4921611881,927,E. >907 a 932,C. Riesgo Bajo,9,WHATSAPP,9/18/2024,1,A. Al día,Buenos,4/25/2024,300004,Atlántico,Comercial
7/1/2024,25437498,14220533309,Gestionado,WHATSAPP,Contacto,Acuerdo,Cumplimiento,11,Tarde,Otros motivos,0,B. 1 - 30 dias,339582.24553110986,877,D. >882 a 907,B. Riesgo Medio,12,TEL,8/6/2024,0,B. 1 - 30 días,Buenos,6/5/2024,109763,San Andrés y Providencia,Vivienda
7/1/2024,2999188,12687647605,Gestionado,WHATSAPP,Contacto,Acuerdo,Cumplimiento,3,Noche,Otros motivos,1,A. Al dia,212900.4477,950,A. Hasta 843,A. Riesgo Alto,15,WHATSAPP,9/14/2024,0,C. 31 - 60 días,Buenos,6/22/2024,196969,Sucre,Vivienda
6/1/2024,1139764430,12681666081,No gestionado,SMS,Contacto,Acuerdo,Cumplimiento,10,Mañana,Ausencia de datos,0,D. Mayor a 60 dias,238549.6078386297,938,A. Hasta 843,C. Riesgo Bajo,15,WHATSAPP,8/1/2024,2,B. 1 - 30 días,Buenos,5/29/2024,420068,Amazonas,Vivienda
6/1/2024,1008269419,12670974960,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,1,Mañana,Ausencia de datos,0,A. Al dia,268741.81973221886,32,A. Hasta 843,A. Riesgo Muy Alto,3,SMS,8/6/2024,0,A. Al día,Buenos,5/16/2024,306919,Quindío,Consumo
8/1/2024,41368009,10222238580,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,0,Mañana,Cliente no localizado,1,A. Al dia,319442.2496506591,735,A. Hasta 843,A. Riesgo Muy Alto,9,TEL,8/16/2024,17,A. Al día,Malos,4/29/2024,261123,Sucre,Comercial
8/1/2024,1067779651,15123376794,Gestionado,WHATSAPP,Contacto,Acuerdo,Cumplimiento,3,Mañana,Otros motivos,16,C. 31 - 60 dias,91414.58624,158,E. >907 a 932,B. Riesgo Medio,2,WHATSAPP,8/11/2024,3,A. Al día,Buenos,3/22/2024,113205,Valle del Cauca,Vivienda
7/1/2024,0,15858973358,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,11,Mañana,Número no disponible,3,A. Al dia,83113.24996525532,863,F. Mayor a 873,A. Riesgo Muy Alto,4,TEL,8/10/2024,185,A. Al día,Buenos,5/17/2024,346565,Vaupés,Vivienda
7/1/2024,1098975033,60913080070,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,19,Tarde,Ausencia de datos,0,A. Al dia,92631.55350469465,49,A. Hasta 843,A. Riesgo Alto,13,TEL,8/8/2024,0,B. 1 - 30 días,Buenos,1/19/2024,165279,Córdoba,Vivienda
8/1/2024,36437001,12376938308,Gestionado,TEL,Contacto,Acuerdo,Cumplimiento,0,Tarde,Número no disponible,29,A. Al dia,299237.5370189881,895,C. >875 a 882,C. Riesgo Bajo,5,WHATSAPP,8/16/2024,0,A. Al día,Buenos,5/1/2024,333301,Valle del Cauca,Consumo
7/1/2024,986280954,12227007591,Gestionado,TEL,Contacto,Acuerdo,Cumplimiento,0,Mañana,Ausencia de datos,1,A. Al dia,173743.37625328606,879,B. >672 a 762,A. Riesgo Alto,21,WHATSAPP,9/6/2024,36,A. Al día,Buenos,12/22/2023,393979,Arauca,Comercial
8/1/2024,76475687,9126042178,Gestionado,TEL,Contacto,Acuerdo,Cumplimiento,0,Tarde,Ausencia de datos,2,A. Al dia,31672.429632600597,908,A. Hasta 843,A. Riesgo Alto,14,WHATSAPP,8/21/2024,0,A. Al día,Buenos,6/5/2024,130464,Cesar,Vivienda
7/1/2024,38639603,10854006057,No gestionado,SMS,Contacto,Acuerdo,Cumplimiento,6,Mañana,Ausencia de datos,4,A. Al dia,140112.3128148078,892,F. Mayor a 932,A. Riesgo Muy Alto,20,SMS,8/12/2024,4,B. 1 - 30 días,Buenos,7/27/2024,302635,Huila,Consumo
7/1/2024,21491794,13535066443,No gestionado,SMS,Contacto,Acuerdo,Cumplimiento,1,Mañana,Ausencia de datos,0,A. Al dia,296909.3959368526,947,F. Mayor a 932,B. Riesgo Medio,28,TEL,8/10/2024,0,A. Al día,Malos,6/15/2024,189420,Guaviare,Consumo
7/1/2024,55170625,11487137673,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,0,Mañana,Ausencia de datos,0,A. Al dia,165622.45153994198,852,D. >882 a 907,C. Riesgo Bajo,20,WHATSAPP,8/19/2024,0,A. Al día,Buenos,7/31/2024,496776,Amazonas,Comercial
7/1/2024,81974649,40704194291,Gestionado,TEL,Contacto,Acuerdo,Cumplimiento,12,Tarde,Ausencia de datos,18,A. Al dia,57366.04632819745,981,C. >762 a 806,B. Riesgo Medio,16,TEL,7/9/2024,0,A. Al día,Buenos,7/13/2024,315457,Córdoba,Consumo
8/1/2024,1083098710,10208900028,Gestionado,WHATSAPP,Contacto,Acuerdo,Cumplimiento,0,Mañana,Ausencia de datos,0,A. Al dia,428621.7944225443,897,E. >907 a 932,B. Riesgo Medio,2,WHATSAPP,8/20/2024,5,A. Al día,Buenos,5/7/2024,391305,Córdoba,Consumo
8/1/2024,56665153,11896517921,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,3,Tarde,Otros motivos,0,A. Al dia,306908.2032116996,348,C. >82 a 124,A. Riesgo Alto,11,WHATSAPP,8/1/2024,5,A. Al día,Buenos,5/10/2024,310932,Cesar,Comercial
6/1/2024,1100339906,13374108542,No gestionado,TEL,Contacto,Acuerdo,Cumplimiento,0,Tarde,Ausencia de datos,58,A. Al dia,434180.5021389647,936,A. Hasta 843,A. Riesgo Alto,6,EMAIL,9/8/2024,0,A. Al día,Buenos,6/27/2024,195992,Meta,Comercial
6/1/2024,1009813107,18634569630,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,0,Noche,Otros motivos,0,A. Al dia,155497.94402902626,852,F. Mayor a 932,A. Riesgo Alto,5,WHATSAPP,9/21/2024,3,A. Al día,Malos,4/13/2024,138504,Antioquia,Vivienda
8/1/2024,37994474,13762619855,Gestionado,EMAIL,Contacto,No acuerdo,Cumplimiento,1,Tarde,Ausencia de datos,0,A. Al dia,296778.9875898461,793,C. >875 a 882,A. Riesgo Alto,12,SMS,9/12/2024,0,A. Al día,Buenos,7/27/2024,306588,San Andrés y Providencia,Vivienda
6/1/2024,41119341,14627275303,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,3,Noche,Otros motivos,3,A. Al dia,307681.20681473776,865,C. >875 a 882,C. Riesgo Medio,14,WHATSAPP,9/4/2024,0,A. Al día,Buenos,12/24/2023,140114,Risaralda,Comercial
7/1/2024,0,12493532985,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,5,Tarde,Ausencia de datos,0,A. Al dia,48179.43688890118,820,C. >875 a 882,A. Riesgo Alto,3,SMS,7/10/2024,6,A. Al día,Buenos,7/12/2024,393933,Córdoba,Vivienda
7/1/2024,1142975806,12197170786,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,0,Tarde,Ausencia de datos,135,B. 1 - 30 dias,101192.34425038067,126,C. >762 a 806,C. Riesgo Bajo,7,WHATSAPP,7/22/2024,189,B. 1 - 30 días,Buenos,3/28/2024,395177,Cundinamarca,Vivienda
7/1/2024,45480131,9675203238,Gestionado,TEL,Contacto,Acuerdo,Cumplimiento,1,Mañana,Ausencia de datos,78,A. Al dia,126104.34198564576,826,E. >907 a 932,B. Riesgo Medio,4,WHATSAPP,8/5/2024,7,A. Al día,Buenos,7/13/2024,127195,Tolima,Comercial
6/1/2024,1055349300,11620473585,No gestionado,TEL,Contacto,Acuerdo,No cumplimiento,0,Mañana,Cliente no localizado,3,A. Al dia,99406.14768,22,E. >907 a 932,C. Riesgo Bajo,15,TEL,8/20/2024,25,B. 1 - 30 días,Buenos,2/2/2024,294833,Antioquia,Comercial
8/1/2024,987737266,12739905517,No gestionado,EMAIL,Contacto,Acuerdo,Cumplimiento,0,Mañana,Ausencia de datos,5,A. Al dia,121584.89731383986,953,E. >907 a 932,C. Riesgo Bajo,19,SMS,9/14/2024,0,A. Al día,Buenos,4/11/2024,87189,Boyacá,Vivienda
7/1/2024,1056235315,16001221220,Gestionado,WHATSAPP,No contacto,Acuerdo,Cumplimiento,0,Mañana,Ausencia de datos,46,A. Al dia,53651.21883,920,F. Mayor a 932,B. Riesgo Medio,12,SMS,9/13/2024,2,A. Al día,Buenos,6/1/2024,363328,Risaralda,Consumo
6/1/2024,1004666563,12472769786,No gestionado,SMS,No contacto,No acuerdo,Cumplimiento,2,Mañana,Cliente no localizado,1,A. Al dia,103159.27678228312,153,C. >875 a 882,B. Riesgo Medio,7,SMS,8/5/2024,2,A. Al día,Buenos,7/18/2024,178575,Cauca,Consumo
7/1/2024,42082483,11871512396,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,0,Mañana,Ausencia de datos,66,A. Al dia,263252.7700954628,908,F. Mayor a 932,A. Riesgo Alto,1,WHATSAPP,8/20/2024,0,B. 1 - 30 días,Buenos,5/10/2024,193983,Chocó,Vivienda
